act,vendor,gem,class_name,mission
3,Clarissa,Poacher's Mark,,Lost in Love
3,Clarissa,Convocation,,Lost in Love
3,Clarissa,Anger,,Lost in Love
3,Clarissa,Assassin's Mark,,Lost in Love
3,Clarissa,Plague Bearer,,Lost in Love
3,Clarissa,Grace,,Lost in Love
3,Clarissa,Grace,,Lost in Love
3,Clarissa,Purity of Ice,,Lost in Love
3,Clarissa,Plague Bearer,,Lost in Love
3,Clarissa,Poacher's Mark,,Lost in Love
3,Clarissa,Poacher's Mark,,Lost in Love
3,Clarissa,Discipline,,Lost in Love
3,Clarissa,Frostbite,,Lost in Love
3,Clarissa,Punishment,,Lost in Love
3,Clarissa,Conductivity,,Lost in Love
3,Clarissa,Purity of Ice,,Lost in Love
3,Clarissa,Enfeeble,,Lost in Love
3,Clarissa,Vengeance,,Lost in Love
3,Clarissa,Vengeance,,Lost in Love
3,Clarissa,Vitality,,Lost in Love
3,Clarissa,Plague Bearer,,Lost in Love
3,Clarissa,Vitality,,Lost in Love
3,Clarissa,Warlord's Mark,,Lost in Love
3,Clarissa,Vengeance,,Lost in Love
3,Clarissa,Dread Banner,,Lost in Love
3,Clarissa,Temporal Chains,,Lost in Love
3,Clarissa,Discipline,,Lost in Love
3,Clarissa,Frostbite,,Lost in Love
3,Clarissa,Temporal Chains,,Lost in Love
3,Clarissa,Vengeance,,Lost in Love
3,Clarissa,Vitality,,Lost in Love
3,Clarissa,Warlord's Mark,,Lost in Love
3,Clarissa,Anger,,Lost in Love
3,Clarissa,Haste,,Lost in Love
3,Clarissa,Plague Bearer,,Lost in Love
3,Clarissa,Temporal Chains,,Lost in Love
3,Clarissa,Determination,,Lost in Love
3,Clarissa,Vitality,,Lost in Love
3,Clarissa,Warlord's Mark,,Lost in Love
3,Clarissa,Convocation,,Lost in Love
3,Clarissa,Frostbite,,Lost in Love
3,Clarissa,Determination,,Lost in Love
3,Clarissa,Determination,,Lost in Love
3,Clarissa,Discipline,,Lost in Love
3,Clarissa,Zealotry,,Lost in Love
3,Clarissa,Purity of Ice,,Lost in Love
3,Clarissa,Determination,,Lost in Love
3,Clarissa,Convocation,,Lost in Love
3,Clarissa,Vulnerability,,Lost in Love
3,Clarissa,Zealotry,,Lost in Love
3,Clarissa,Vulnerability,,Lost in Love
3,Clarissa,Flammability,,Lost in Love
3,Clarissa,Bane,,Lost in Love
3,Clarissa,Malevolence,,Lost in Love
3,Clarissa,Vulnerability,,Lost in Love
3,Clarissa,Bane,,Lost in Love
3,Clarissa,Purity of Lightning,,Lost in Love
3,Clarissa,Flammability,,Lost in Love
3,Clarissa,Malevolence,,Lost in Love
3,Clarissa,Warlord's Mark,,Lost in Love
3,Clarissa,Purity of Lightning,,Lost in Love
3,Clarissa,Bane,,Lost in Love
3,Clarissa,Wrath,,Lost in Love
3,Clarissa,Purity of Fire,,Lost in Love
3,Clarissa,Malevolence,,Lost in Love
3,Clarissa,Purity of Fire,,Lost in Love
3,Clarissa,Purity of Lightning,,Lost in Love
3,Clarissa,Wrath,,Lost in Love
3,Clarissa,Zealotry,,Lost in Love
3,Clarissa,Purity of Fire,,Lost in Love
3,Clarissa,Elemental Army,,A Fixture of Fate
3,Clarissa,Energy Leech,,A Fixture of Fate
3,Clarissa,Cold Penetration,,A Fixture of Fate
3,Clarissa,Hypothermia,,A Fixture of Fate
3,Clarissa,Efficacy,,A Fixture of Fate
3,Clarissa,Faster Projectiles,,A Fixture of Fate
3,Clarissa,Feeding Frenzy,,A Fixture of Fate
3,Clarissa,Feeding Frenzy,,A Fixture of Fate
3,Clarissa,Efficacy,,A Fixture of Fate
3,Clarissa,Energy Leech,,A Fixture of Fate
3,Clarissa,Faster Projectiles,,A Fixture of Fate
3,Clarissa,Faster Projectiles,,A Fixture of Fate
3,Clarissa,Efficacy,,A Fixture of Fate
3,Clarissa,Energy Leech,,A Fixture of Fate
3,Clarissa,Feeding Frenzy,,A Fixture of Fate
3,Clarissa,Blood Magic,,A Fixture of Fate
3,Clarissa,Charged Mines,,A Fixture of Fate
3,Clarissa,Blood Magic,,A Fixture of Fate
3,Clarissa,Charged Mines,,A Fixture of Fate
3,Clarissa,Cold Penetration,,A Fixture of Fate
3,Clarissa,Fire Penetration,,A Fixture of Fate
3,Clarissa,Blood Magic,,A Fixture of Fate
3,Clarissa,Charged Mines,,A Fixture of Fate
3,Clarissa,Charged Mines,,A Fixture of Fate
3,Clarissa,Feeding Frenzy,,A Fixture of Fate
3,Clarissa,Increased Duration,,A Fixture of Fate
3,Clarissa,Intensify,,A Fixture of Fate
3,Clarissa,High-Impact Mine,,A Fixture of Fate
3,Clarissa,Burning Damage,,A Fixture of Fate
3,Clarissa,Increased Duration,,A Fixture of Fate
3,Clarissa,Generosity,,A Fixture of Fate
3,Clarissa,Intensify,,A Fixture of Fate
3,Clarissa,High-Impact Mine,,A Fixture of Fate
3,Clarissa,Impale,,A Fixture of Fate
3,Clarissa,Burning Damage,,A Fixture of Fate
3,Clarissa,Increased Duration,,A Fixture of Fate
3,Clarissa,Item Rarity,,A Fixture of Fate
3,Clarissa,Fire Penetration,,A Fixture of Fate
3,Clarissa,High-Impact Mine,,A Fixture of Fate
3,Clarissa,High-Impact Mine,,A Fixture of Fate
3,Clarissa,Impale,,A Fixture of Fate
3,Clarissa,Burning Damage,,A Fixture of Fate
3,Clarissa,Increased Duration,,A Fixture of Fate
3,Clarissa,Item Rarity,,A Fixture of Fate
3,Clarissa,Meat Shield,,A Fixture of Fate
3,Clarissa,Poison,,A Fixture of Fate
3,Clarissa,Charged Traps,,A Fixture of Fate
3,Clarissa,Generosity,,A Fixture of Fate
3,Clarissa,Less Duration,,A Fixture of Fate
3,Clarissa,Inspiration,,A Fixture of Fate
3,Clarissa,Slower Projectiles,,A Fixture of Fate
3,Clarissa,Elemental Army,,A Fixture of Fate
3,Clarissa,Advanced Traps,,A Fixture of Fate
3,Clarissa,Item Rarity,,A Fixture of Fate
3,Clarissa,Lightning Penetration,,A Fixture of Fate
3,Clarissa,Fork,,A Fixture of Fate
3,Clarissa,Charged Traps,,A Fixture of Fate
3,Clarissa,Less Duration,,A Fixture of Fate
3,Clarissa,Inspiration,,A Fixture of Fate
3,Clarissa,Slower Projectiles,,A Fixture of Fate
3,Clarissa,Elemental Army,,A Fixture of Fate
3,Clarissa,Advanced Traps,,A Fixture of Fate
3,Clarissa,Lightning Penetration,,A Fixture of Fate
3,Clarissa,Less Duration,,A Fixture of Fate
3,Clarissa,Inspiration,,A Fixture of Fate
3,Clarissa,Slower Projectiles,,A Fixture of Fate
3,Clarissa,Elemental Army,,A Fixture of Fate
3,Clarissa,Advanced Traps,,A Fixture of Fate
3,Clarissa,Life Leech,,A Fixture of Fate
3,Clarissa,Lightning Penetration,,A Fixture of Fate
3,Clarissa,Swift Affliction,,A Fixture of Fate
3,Clarissa,Pulverise,,A Fixture of Fate
3,Clarissa,Swift Affliction,,A Fixture of Fate
3,Clarissa,Intensify,,A Fixture of Fate
3,Clarissa,Fork,,A Fixture of Fate
3,Clarissa,Poison,,A Fixture of Fate
3,Clarissa,Charged Traps,,A Fixture of Fate
3,Clarissa,Generosity,,A Fixture of Fate
3,Clarissa,Mana Leech,,A Fixture of Fate
3,Clarissa,Innervate,,A Fixture of Fate
3,Clarissa,Charged Traps,,A Fixture of Fate
3,Clarissa,Meat Shield,,A Fixture of Fate
3,Clarissa,Pulverise,,A Fixture of Fate
3,Clarissa,Poison,,A Fixture of Fate
3,Clarissa,Innervate,,A Fixture of Fate
3,Clarissa,Poison,,A Fixture of Fate
3,Clarissa,Ice Bite,,A Fixture of Fate
3,Clarissa,Mana Leech,,A Fixture of Fate
3,Clarissa,Fortify,,A Fixture of Fate
3,Clarissa,Meat Shield,,A Fixture of Fate
3,Clarissa,Meat Shield,,A Fixture of Fate
3,Clarissa,Ancestral Warchief,,Sever the Right Hand
3,Clarissa,Consecrated Path,,Sever the Right Hand
3,Clarissa,Divine Ire,,Sever the Right Hand
3,Clarissa,Dominating Blow,,Sever the Right Hand
3,Clarissa,Dominating Blow,,Sever the Right Hand
3,Clarissa,Vortex,,Sever the Right Hand
3,Clarissa,Consecrated Path,,Sever the Right Hand
3,Clarissa,Divine Ire,,Sever the Right Hand
3,Clarissa,Cremation,,Sever the Right Hand
3,Clarissa,Seismic Trap,,Sever the Right Hand
3,Clarissa,Glacial Cascade,,Sever the Right Hand
3,Clarissa,Divine Ire,,Sever the Right Hand
3,Clarissa,Blast Rain,,Sever the Right Hand
3,Clarissa,Blade Flurry,,Sever the Right Hand
3,Clarissa,Cremation,,Sever the Right Hand
3,Clarissa,Dominating Blow,,Sever the Right Hand
3,Clarissa,Earthquake,,Sever the Right Hand
3,Clarissa,Blade Flurry,,Sever the Right Hand
3,Clarissa,Charged Dash,,Sever the Right Hand
3,Clarissa,Seismic Trap,,Sever the Right Hand
3,Clarissa,Glacial Cascade,,Sever the Right Hand
3,Clarissa,Earthquake,,Sever the Right Hand
3,Clarissa,Bladestorm,,Sever the Right Hand
3,Clarissa,Bladestorm,,Sever the Right Hand
3,Clarissa,Flamethrower Trap,,Sever the Right Hand
3,Clarissa,Tectonic Slam,,Sever the Right Hand
3,Clarissa,Tornado Shot,,Sever the Right Hand
3,Clarissa,Lightning Spire Trap,,Sever the Right Hand
3,Clarissa,Earthquake,,Sever the Right Hand
3,Clarissa,Shockwave Totem,,Sever the Right Hand
3,Clarissa,Soulrend,,Sever the Right Hand
3,Clarissa,Pestilent Strike,,Sever the Right Hand
3,Clarissa,Seismic Trap,,Sever the Right Hand
3,Clarissa,Tornado Shot,,Sever the Right Hand
3,Clarissa,Bladestorm,,Sever the Right Hand
3,Clarissa,Blast Rain,,Sever the Right Hand
3,Clarissa,Tectonic Slam,,Sever the Right Hand
3,Clarissa,Tornado Shot,,Sever the Right Hand
3,Clarissa,Cyclone,,Sever the Right Hand
3,Clarissa,Dark Pact,,Sever the Right Hand
3,Clarissa,Shockwave Totem,,Sever the Right Hand
3,Clarissa,Soulrend,,Sever the Right Hand
3,Clarissa,Lightning Spire Trap,,Sever the Right Hand
3,Clarissa,Blast Rain,,Sever the Right Hand
3,Clarissa,Blade Flurry,,Sever the Right Hand
3,Clarissa,Dark Pact,,Sever the Right Hand
3,Clarissa,Tectonic Slam,,Sever the Right Hand
3,Clarissa,Glacial Cascade,,Sever the Right Hand
3,Clarissa,Dark Pact,,Sever the Right Hand
3,Clarissa,Soulrend,,Sever the Right Hand
3,Clarissa,Bladestorm,,Sever the Right Hand
3,Clarissa,Vortex,,Sever the Right Hand
3,Clarissa,Seismic Trap,,Sever the Right Hand
3,Clarissa,Explosive Arrow,,Sever the Right Hand
3,Clarissa,Pyroclast Mine,,Sever the Right Hand
3,Clarissa,Flameblast,,Sever the Right Hand
3,Clarissa,Pestilent Strike,,Sever the Right Hand
3,Clarissa,Consecrated Path,,Sever the Right Hand
3,Clarissa,Raise Spectre,,Sever the Right Hand
3,Clarissa,Scourge Arrow,,Sever the Right Hand
3,Clarissa,Shock Nova,,Sever the Right Hand
3,Clarissa,Shockwave Totem,,Sever the Right Hand
3,Clarissa,Flamethrower Trap,,Sever the Right Hand
3,Clarissa,Glacial Cascade,,Sever the Right Hand
3,Clarissa,Cyclone,,Sever the Right Hand
3,Clarissa,Explosive Arrow,,Sever the Right Hand
3,Clarissa,Pyroclast Mine,,Sever the Right Hand
3,Clarissa,Ball Lightning,,Sever the Right Hand
3,Clarissa,Flamethrower Trap,,Sever the Right Hand
3,Clarissa,Lightning Spire Trap,,Sever the Right Hand
3,Clarissa,Dark Pact,,Sever the Right Hand
3,Clarissa,Ancestral Warchief,,Sever the Right Hand
3,Clarissa,Flamethrower Trap,,Sever the Right Hand
3,Clarissa,Ice Crash,,Sever the Right Hand
3,Clarissa,Raise Spectre,,Sever the Right Hand
3,Clarissa,Scourge Arrow,,Sever the Right Hand
3,Clarissa,Shock Nova,,Sever the Right Hand
3,Clarissa,Shockwave Totem,,Sever the Right Hand
3,Clarissa,Lightning Spire Trap,,Sever the Right Hand
3,Clarissa,Blast Rain,,Sever the Right Hand
3,Clarissa,Pestilent Strike,,Sever the Right Hand
3,Clarissa,Vortex,,Sever the Right Hand
3,Clarissa,Consecrated Path,,Sever the Right Hand
3,Clarissa,Ball Lightning,,Sever the Right Hand
3,Clarissa,Bladefall,,Sever the Right Hand
3,Clarissa,Pestilent Strike,,Sever the Right Hand
3,Clarissa,Armageddon Brand,,Sever the Right Hand
3,Clarissa,Ball Lightning,,Sever the Right Hand
3,Clarissa,Explosive Arrow,,Sever the Right Hand
3,Clarissa,Ice Trap,,Sever the Right Hand
3,Clarissa,Kinetic Blast,,Sever the Right Hand
3,Clarissa,Artillery Ballista,,Sever the Right Hand
3,Clarissa,Armageddon Brand,,Sever the Right Hand
3,Clarissa,Bladefall,,Sever the Right Hand
3,Clarissa,Wild Strike,,Sever the Right Hand
3,Clarissa,Raise Spectre,,Sever the Right Hand
3,Clarissa,Kinetic Blast,,Sever the Right Hand
3,Clarissa,Ancestral Warchief,,Sever the Right Hand
3,Clarissa,Lancing Steel,,Sever the Right Hand
3,Clarissa,Ball Lightning,,Sever the Right Hand
3,Clarissa,Shock Nova,,Sever the Right Hand
3,Clarissa,Flameblast,,Sever the Right Hand
3,Clarissa,Ice Trap,,Sever the Right Hand
3,Clarissa,Lancing Steel,,Sever the Right Hand
3,Clarissa,Explosive Arrow,,Sever the Right Hand
3,Clarissa,Pyroclast Mine,,Sever the Right Hand
3,Clarissa,Bladefall,,Sever the Right Hand
3,Clarissa,Raise Spectre,,Sever the Right Hand
3,Clarissa,Scourge Arrow,,Sever the Right Hand
3,Clarissa,Lancing Steel,,Sever the Right Hand
3,Clarissa,Wild Strike,,Sever the Right Hand
3,Clarissa,Winter Orb,,Sever the Right Hand
3,Clarissa,Winter Orb,,Sever the Right Hand
3,Clarissa,Artillery Ballista,,Sever the Right Hand
3,Clarissa,Armageddon Brand,,Sever the Right Hand
3,Clarissa,Ice Trap,,Sever the Right Hand
3,Clarissa,Winter Orb,,Sever the Right Hand
3,Clarissa,Kinetic Blast,,Sever the Right Hand
3,Clarissa,Armageddon Brand,,Sever the Right Hand
3,Clarissa,Wild Strike,,Sever the Right Hand
3,Clarissa,Wild Strike,,Sever the Right Hand
3,Clarissa,Ice Trap,,Sever the Right Hand
4,Petarus and Vanja,Brutality,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Withering Touch,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Barrage,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Cast On Critical Strike,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Cast when Damage Taken,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Cast on Death,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Cast on Melee Kill,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Cast when Stunned,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Cast while Channelling,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Chain,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Curse On Hit,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Greater Multiple Projectiles,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Greater Volley,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Increased Area of Effect,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Multiple Totems,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Spell Echo,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Multistrike,Duelist,The Eternal Nightmare
4,Petarus and Vanja,Summon Chaos Golem,Duelist,Breaking the Seal
4,Petarus and Vanja,Summon Flame Golem,Duelist,Breaking the Seal
4,Petarus and Vanja,Immortal Call,Duelist,Breaking the Seal
4,Petarus and Vanja,Berserk,Duelist,Breaking the Seal
4,Petarus and Vanja,Abyssal Cry,Duelist,Breaking the Seal
4,Petarus and Vanja,Phase Run,Duelist,Breaking the Seal
4,Petarus and Vanja,Summon Stone Golem,Duelist,Breaking the Seal
4,Petarus and Vanja,Summon Ice Golem,Duelist,Breaking the Seal
4,Petarus and Vanja,Summon Lightning Golem,Duelist,Breaking the Seal
4,Petarus and Vanja,Barrage,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Brutality,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Cast On Critical Strike,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Cast when Damage Taken,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Cast on Death,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Cast on Melee Kill,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Cast when Stunned,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Cast while Channelling,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Chain,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Curse On Hit,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Greater Multiple Projectiles,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Greater Volley,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Immolate,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Increased Area of Effect,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Multiple Totems,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Spell Echo,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Multistrike,Marauder,The Eternal Nightmare
4,Petarus and Vanja,Berserk,Marauder,Breaking the Seal
4,Petarus and Vanja,Immortal Call,Marauder,Breaking the Seal
4,Petarus and Vanja,Abyssal Cry,Marauder,Breaking the Seal
4,Petarus and Vanja,Summon Chaos Golem,Marauder,Breaking the Seal
4,Petarus and Vanja,Summon Stone Golem,Marauder,Breaking the Seal
4,Petarus and Vanja,Summon Flame Golem,Marauder,Breaking the Seal
4,Petarus and Vanja,Summon Lightning Golem,Marauder,Breaking the Seal
4,Petarus and Vanja,Summon Ice Golem,Marauder,Breaking the Seal
4,Petarus and Vanja,Cluster Traps,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Withering Touch,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Cast on Death,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Cast on Melee Kill,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Cast On Critical Strike,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Cast when Damage Taken,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Chain,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Cast when Stunned,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Cast while Channelling,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Barrage,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Vile Toxins,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Curse On Hit,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Greater Multiple Projectiles,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Greater Volley,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Increased Area of Effect,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Multiple Totems,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Spell Echo,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Multistrike,Ranger,The Eternal Nightmare
4,Petarus and Vanja,Summon Carrion Golem,Ranger,Breaking the Seal
4,Petarus and Vanja,Summon Chaos Golem,Ranger,Breaking the Seal
4,Petarus and Vanja,Summon Flame Golem,Ranger,Breaking the Seal
4,Petarus and Vanja,Phase Run,Ranger,Breaking the Seal
4,Petarus and Vanja,Abyssal Cry,Ranger,Breaking the Seal
4,Petarus and Vanja,Summon Stone Golem,Ranger,Breaking the Seal
4,Petarus and Vanja,Summon Ice Golem,Ranger,Breaking the Seal
4,Petarus and Vanja,Summon Lightning Golem,Ranger,Breaking the Seal
4,Petarus and Vanja,Cast on Death,Scion,The Eternal Nightmare
4,Petarus and Vanja,Chain,Scion,The Eternal Nightmare
4,Petarus and Vanja,Cast on Melee Kill,Scion,The Eternal Nightmare
4,Petarus and Vanja,Cast when Stunned,Scion,The Eternal Nightmare
4,Petarus and Vanja,Cast when Damage Taken,Scion,The Eternal Nightmare
4,Petarus and Vanja,Cast while Channelling,Scion,The Eternal Nightmare
4,Petarus and Vanja,Cast On Critical Strike,Scion,The Eternal Nightmare
4,Petarus and Vanja,Ignite Proliferation,Scion,The Eternal Nightmare
4,Petarus and Vanja,Minefield,Scion,The Eternal Nightmare
4,Petarus and Vanja,Vile Toxins,Scion,The Eternal Nightmare
4,Petarus and Vanja,Brutality,Scion,The Eternal Nightmare
4,Petarus and Vanja,Curse On Hit,Scion,The Eternal Nightmare
4,Petarus and Vanja,Greater Volley,Scion,The Eternal Nightmare
4,Petarus and Vanja,Increased Area of Effect,Scion,The Eternal Nightmare
4,Petarus and Vanja,Multiple Totems,Scion,The Eternal Nightmare
4,Petarus and Vanja,Spell Echo,Scion,The Eternal Nightmare
4,Petarus and Vanja,Multistrike,Scion,The Eternal Nightmare
4,Petarus and Vanja,Greater Multiple Projectiles,Scion,The Eternal Nightmare
4,Petarus and Vanja,Decay,Scion,The Eternal Nightmare
4,Petarus and Vanja,Bonechill,Scion,The Eternal Nightmare
4,Petarus and Vanja,Withering Touch,Scion,The Eternal Nightmare
4,Petarus and Vanja,Cluster Traps,Scion,The Eternal Nightmare
4,Petarus and Vanja,Unleash,Scion,The Eternal Nightmare
4,Petarus and Vanja,Immolate,Scion,The Eternal Nightmare
4,Petarus and Vanja,Barrage,Scion,The Eternal Nightmare
4,Petarus and Vanja,Summon Carrion Golem,Scion,Breaking the Seal
4,Petarus and Vanja,Immortal Call,Scion,Breaking the Seal
4,Petarus and Vanja,Phase Run,Scion,Breaking the Seal
4,Petarus and Vanja,Berserk,Scion,Breaking the Seal
4,Petarus and Vanja,Summon Chaos Golem,Scion,Breaking the Seal
4,Petarus and Vanja,Summon Ice Golem,Scion,Breaking the Seal
4,Petarus and Vanja,Summon Flame Golem,Scion,Breaking the Seal
4,Petarus and Vanja,Abyssal Cry,Scion,Breaking the Seal
4,Petarus and Vanja,Summon Stone Golem,Scion,Breaking the Seal
4,Petarus and Vanja,Summon Lightning Golem,Scion,Breaking the Seal
4,Petarus and Vanja,Unleash,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Withering Touch,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Cluster Traps,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Greater Volley,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Increased Area of Effect,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Multiple Totems,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Spell Echo,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Multistrike,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Bonechill,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Greater Multiple Projectiles,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Cast On Critical Strike,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Cast when Damage Taken,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Cast on Death,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Cast on Melee Kill,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Cast when Stunned,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Cast while Channelling,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Chain,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Barrage,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Decay,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Minefield,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Vile Toxins,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Curse On Hit,Shadow,The Eternal Nightmare
4,Petarus and Vanja,Phase Run,Shadow,Breaking the Seal
4,Petarus and Vanja,Summon Carrion Golem,Shadow,Breaking the Seal
4,Petarus and Vanja,Summon Chaos Golem,Shadow,Breaking the Seal
4,Petarus and Vanja,Summon Flame Golem,Shadow,Breaking the Seal
4,Petarus and Vanja,Summon Ice Golem,Shadow,Breaking the Seal
4,Petarus and Vanja,Summon Lightning Golem,Shadow,Breaking the Seal
4,Petarus and Vanja,Abyssal Cry,Shadow,Breaking the Seal
4,Petarus and Vanja,Summon Stone Golem,Shadow,Breaking the Seal
